13,train,0.606222560287
13,test,0.656244527544
14,train,0.607059995915
14,test,0.655852319402
15,train,0.608794531487
15,test,0.654306246473
16,train,0.61138048959
16,test,0.65629601641
17,train,0.617381270963
17,test,0.655817009891
18,train,0.618793131852
18,test,0.655269588546
19,train,0.618410309848
19,test,0.656783011729
20,train,0.619718097252
20,test,0.654626548115
