1,37.9687957764,1.0
1,19.7211322784,2.0
1,10.6394281387,5.0
1,6.86542415619,13.0
1,6.0061006546,20.0
1,4.90732145309,17.0
1,5.76920127869,16.0
1,5.47757053375,24.0
1,5.37778902054,18.0
1,5.21432828903,17.0
1,5.42249488831,17.0
1,5.56337785721,17.0
1,5.60209751129,14.0
1,5.81636428833,19.0
1,4.70238542557,17.0
1,6.20079660416,27.0
1,5.52563238144,17.0
1,5.22044229507,15.0
1,5.62336730957,22.0
1,5.75545597076,18.0
1,4.93652486801,21.0
1,5.40977334976,25.0
1,6.83399820328,20.0
1,7.0162987709,20.0
1,6.38256311417,25.0
1,4.67735385895,18.0
1,4.8174905777,17.0
1,5.80511045456,19.0
1,5.13277387619,25.0
1,4.79628181458,24.0
1,5.2517323494,22.0
1,4.29434680939,24.0
1,4.54445457458,25.0
1,4.21637248993,26.0
1,5.01631212234,34.0
1,5.18961000443,26.0
1,5.53510046005,38.0
1,4.25608539581,27.0
1,3.99962925911,27.0
1,5.3162689209,28.0
1,5.39248275757,27.0
1,4.30786514282,29.0
1,3.80313897133,29.0
1,4.26061677933,35.0
1,4.70435237885,28.0
1,3.71721625328,33.0
1,5.05786848068,32.0
1,3.94418311119,34.0
1,3.10395860672,29.0
1,4.64101314545,42.0
1,4.77439546585,32.0
1,3.58039021492,27.0
1,4.11257123947,32.0
1,3.58060789108,32.0
1,3.3487341404,32.0
1,3.83828783035,31.0
1,3.60996317863,32.0
1,3.54510498047,37.0
1,3.39656734467,27.0
1,3.22957205772,39.0
1,4.75976800919,36.0
1,3.74338150024,34.0
1,3.91166114807,37.0
1,4.24248743057,29.0
1,4.23514509201,34.0
1,3.7126660347,37.0
1,3.39940047264,38.0
1,4.15700054169,35.0
1,3.59448623657,37.0
1,2.98401927948,37.0
1,3.30952167511,39.0
1,4.53085803986,39.0
1,3.48073172569,40.0
1,3.22408294678,33.0
1,3.08122444153,37.0
1,3.22161197662,36.0
1,3.07314658165,27.0
1,3.99503278732,34.0
1,3.50268435478,34.0
1,2.86244249344,43.0
1,3.15467071533,44.0
1,3.2298643589,48.0
1,2.7854180336,51.0
1,3.54835939407,43.0
1,3.29906582832,40.0
1,3.38220787048,34.0
1,3.21027565002,43.0
1,2.81372046471,40.0
1,3.26367115974,36.0
1,4.16585159302,40.0
1,3.7665450573,42.0
1,2.8672311306,42.0
1,3.30981445312,41.0
1,3.07326984406,43.0
1,3.26332640648,43.0
1,3.3544485569,41.0
1,2.85372591019,42.0
1,2.99216866493,47.0
1,3.76336145401,43.0
1,3.99512887001,42.0
1,3.07909178734,40.0
1,3.23918628693,37.0
1,3.21948623657,45.0
1,2.64611625671,43.0
1,3.0255625248,41.0
1,2.64108586311,38.0
1,3.09789061546,43.0
1,3.27488279343,45.0
1,3.40737438202,37.0
1,3.33164143562,48.0
1,3.33331155777,43.0
1,2.54354262352,44.0
1,3.72406840324,49.0
1,2.67830896378,43.0
1,3.57033276558,45.0
1,3.90834188461,42.0
1,2.95826196671,39.0
1,3.14243459702,42.0
1,3.28554821014,41.0
1,3.36839985847,38.0
1,3.41977787018,46.0
1,2.43529081345,46.0
1,3.19511961937,50.0
1,2.52126550674,40.0
1,2.89998292923,47.0
1,2.71469902992,44.0
1,3.63297343254,44.0
1,3.18770313263,43.0
1,2.6701374054,47.0
1,3.77424263954,51.0
1,2.93889522552,48.0
1,3.17011857033,41.0
1,2.46962070465,45.0
1,2.68848896027,47.0
1,2.96595811844,46.0
1,4.74031400681,47.0
1,3.21978378296,47.0
1,3.01873588562,48.0
1,2.85241937637,44.0
1,2.7382235527,44.0
1,2.82979869843,46.0
1,2.64483237267,48.0
1,2.8065803051,49.0
1,2.78049039841,38.0
1,2.79715275764,42.0
1,2.67458510399,46.0
1,3.26655101776,42.0
1,3.14585709572,48.0
1,3.32965397835,42.0
1,3.28063774109,47.0
1,2.46566510201,47.0
1,3.86242365837,46.0
1,2.94787335396,52.0
1,2.61242556572,46.0
1,2.88523364067,47.0
1,2.61771416664,43.0
1,2.85843801498,45.0
1,2.92981052399,45.0
1,3.52168941498,47.0
1,2.60904121399,49.0
1,3.36928915977,41.0
1,2.37054038048,54.0
1,3.6647040844,50.0
1,3.03598761559,47.0
1,2.77441191673,46.0
1,3.42390918732,47.0
1,3.47294855118,49.0
1,2.83579540253,43.0
1,3.6359629631,49.0
1,2.64661216736,48.0
1,2.95045304298,40.0
1,2.67521572113,48.0
1,2.6448225975,54.0
1,2.93351912498,44.0
1,2.32522034645,51.0
1,2.36696267128,42.0
1,2.39989638329,45.0
1,2.62599349022,46.0
1,2.55507397652,53.0
1,3.16056537628,41.0
1,3.49454593658,44.0
1,2.55110764503,46.0
1,3.52345228195,43.0
1,3.25990629196,44.0
1,2.34971761703,49.0
1,2.49885368347,48.0
1,2.6870970726,53.0
1,2.77195119858,50.0
1,2.37061834335,49.0
1,2.31188201904,48.0
1,2.72264003754,55.0
1,2.56151604652,52.0
1,2.46256804466,44.0
1,2.65460181236,48.0
1,2.30912923813,42.0
1,3.36367917061,43.0
1,2.26574397087,53.0
1,3.20845985413,48.0
1,3.0328874588,48.0
1,2.05147838593,52.0
1,2.57783460617,44.0
1,2.38955569267,45.0
1,2.46516442299,52.0
1,2.31726336479,48.0
1,2.50778532028,45.0
1,2.37019562721,47.0
1,2.7379026413,50.0
1,2.26003360748,51.0
1,2.63864994049,46.0
1,2.13348889351,47.0
1,2.56797409058,48.0
1,2.4957985878,54.0
1,2.76674938202,52.0
1,2.73930287361,45.0
1,2.32597136497,46.0
1,2.37602114677,50.0
1,2.5721449852,52.0
1,2.90331339836,50.0
1,2.46125650406,48.0
1,2.18114519119,49.0
1,2.40936660767,48.0
1,2.48430275917,56.0
1,2.42998194695,53.0
1,2.24971246719,53.0
1,2.6961042881,51.0
1,2.70523667336,50.0
1,3.3530395031,48.0
1,2.54559373856,43.0
1,2.2340054512,54.0
1,2.99818825722,47.0
1,3.23737335205,48.0
1,2.58927083015,46.0
1,2.14135050774,59.0
1,2.35332417488,48.0
1,2.33104705811,50.0
1,2.23954105377,54.0
1,2.213337183,49.0
1,2.07870173454,54.0
1,2.60509943962,48.0
1,2.36199641228,46.0
1,3.03598570824,46.0
1,2.22698330879,49.0
1,1.96166431904,55.0
1,2.78350305557,52.0
1,2.62746787071,48.0
